City ID,City,Country,Date,Lat,Lng,Max Temp (F),Humidity,Cloudiness,Wind Speed (mph)
1631637,Pemangkat,ID,1605227122,1.17,108.97,78.87200000000004,88,20,7.090972999999999
464790,Zapolyarnyy,RU,1605226868,69.42,30.81,33.8,90,90,25.27697
2446796,Bilma,NE,1605227122,18.69,12.92,71.06000000000009,29,0,7.426507999999999
2191562,Dunedin,NZ,1605227122,-45.87,170.5,62.99600000000005,68,0,15.993835
89113,Ajdabiya,LY,1605227122,30.76,20.23,66.75800000000001,61,0,8.500219999999999
2094027,Kieta,PG,1605227122,-6.22,155.63,84.79400000000007,71,48,6.621224
6453316,Tromsø,NO,1605227051,69.65,18.96,41.0,75,20,10.289739999999998
3372964,Lagoa,PT,1605227122,39.05,-27.98,63.89600000000005,84,22,7.15808
123941,Mīnāb,IR,1605227122,27.15,57.08,73.4,83,20,4.69749
1691444,Roxas,PH,1605227122,11.59,122.75,81.57200000000003,79,88,3.7356229999999995
6111862,Port Hardy,CA,1605226957,50.7,-127.42,42.8,93,90,9.171289999999999
5768244,Rapid Valley,US,1605226900,44.06,-103.15,32.0,74,1,4.69749
2074865,Carnarvon,AU,1605227123,-24.87,113.63,69.80000000000001,64,40,12.75033
2152659,Port Macquarie,AU,1605227084,-31.43,152.92,69.80000000000001,83,90,5.81594
2460954,Araouane,ML,1605227123,18.9,-3.53,77.86400000000003,17,0,6.979128
6164499,The Pas,CA,1605227123,53.83,-101.25,-5.799999999999947,83,1,8.05284
113659,Tabas,IR,1605227123,33.6,56.92,59.0,58,100,7.3146629999999995
1160939,Iranshahr,IR,1605227123,27.2,60.68,64.4,36,0,4.69749
1808857,Hanzhong,CN,1605227123,33.07,107.03,54.91400000000003,69,11,2.304007
3006414,La Seyne-sur-Mer,FR,1605227123,43.1,5.88,59.0,100,11,3.623778
3579925,St. George's,GD,1605227124,12.06,-61.75,78.80000000000001,83,20,5.81594
2121373,Seymchan,RU,1605227124,62.88,152.43,-13.935999999999972,87,94,1.453985
2137773,Vao,NC,1605227124,-22.67,167.48,73.83200000000002,83,99,9.730514999999999
1852357,Shimoda,JP,1605227124,34.67,138.95,60.8,67,20,12.75033
3449747,Santa Vitória do Palmar,BR,1605227124,-33.52,-53.37,65.48000000000005,84,51,10.848964999999998
2077895,Alice Springs,AU,1605227124,-23.7,133.88,87.80000000000001,10,0,10.289739999999998
3661894,Tonantins,BR,1605227124,-2.87,-67.8,77.84600000000006,87,99,2.169793
3451138,Rio Grande,BR,1605226903,-32.03,-52.1,66.99199999999999,92,9,1.9908409999999999
1503153,Klyuchi,RU,1605227124,52.27,79.17,23.99000000000002,97,57,9.641039
6323121,Florianópolis,BR,1605227124,-27.61,-48.5,75.99199999999999,100,75,2.2369
102527,Sakakah,SA,1605227124,29.97,40.21,59.0,82,18,3.3553499999999996
3157781,Fauske,NO,1605227124,67.26,15.39,42.008,77,100,14.002994
2016307,Solnechnyy,RU,1605227125,50.72,136.63,27.212000000000057,96,100,7.247556
6111696,Port-Cartier,CA,1605227125,50.03,-66.87,35.99600000000005,74,40,4.69749
1116760,Don Sak,TH,1605227125,9.32,99.69,80.6,83,20,13.86878
607610,Zhangaözen,KZ,1605227125,43.3,52.8,34.86200000000006,82,87,2.8408629999999997
2641434,Northam,GB,1605227125,51.03,-4.22,53.00600000000003,93,100,14.002994
134601,Fareydūnshahr,IR,1605227125,32.94,50.12,36.37400000000001,88,94,1.946103
1806327,Jiangkou,CN,1605227097,25.49,119.2,66.2,59,0,13.421399999999998
5576064,Craig,US,1605227125,40.52,-107.55,26.6,68,1,9.171289999999999
55671,Kismayo,SO,1605227125,-0.36,42.55,79.86200000000005,82,56,9.864729
7521944,Sangre Grande,TT,1605227125,10.58,-61.12,78.00800000000001,94,20,3.3553499999999996
2021041,Kyra,RU,1605227126,49.58,111.98,22.04600000000005,85,57,2.930339
2686469,Örnsköldsvik,SE,1605227126,63.29,18.72,37.4,93,100,8.05284
3547867,Manzanillo,CU,1605227057,20.34,-77.12,78.31400000000004,87,71,10.804227
2400547,Gamba,GA,1605227126,-2.65,10.0,76.85600000000002,91,100,5.323822
3414079,Olafsvik,IS,1605227126,64.89,-23.71,40.622000000000035,70,98,18.007045
3693584,Pimentel,PE,1605227126,-6.84,-79.93,66.2,77,0,19.461029999999997
2136825,Isangel,VU,1605227126,-19.55,169.27,78.80000000000001,83,90,4.02642
2516797,Hellín,ES,1605227126,38.51,-1.7,53.00600000000003,100,0,5.81594
2140466,Moindou,NC,1605227126,-21.69,165.68,82.4,65,75,9.171289999999999
1847947,Shingū,JP,1605227126,33.73,135.98,64.4,68,75,2.2369
1059507,Marovoay,MG,1605227127,-16.1,46.63,80.6,74,20,5.81594
3932145,Pisco,PE,1605227127,-13.7,-76.22,66.2,82,0,13.86878
2396518,Port-Gentil,GA,1605227127,-0.72,8.78,77.0,100,90,4.69749
2146219,Hervey Bay,AU,1605227127,-25.3,152.85,82.00400000000005,42,40,13.86878
5746545,Portland,US,1605226831,45.52,-122.68,48.2,66,90,9.171289999999999
964420,Port Elizabeth,ZA,1605227127,-33.92,25.57,64.4,88,0,13.86878
1490918,Staryy Nadym,RU,1605227127,65.61,72.68,-2.109999999999978,92,84,7.985732999999999
1623197,Tual,ID,1605227127,-5.67,132.75,83.37200000000004,72,46,4.988287
5847411,Kahului,US,1605227111,20.89,-156.47,84.2,54,40,19.461029999999997
1268814,Joshīmath,IN,1605226868,30.57,79.57,47.641999999999996,33,0,4.004051
5404476,Ukiah,US,1605227035,39.15,-123.21,60.8,36,1,3.3553499999999996
3894426,Coyhaique,CL,1605227127,-45.58,-72.07,51.8,66,75,6.151475
705442,Kulevcha,UA,1605227127,46.03,29.94,47.31800000000008,68,100,7.605459999999999
6167817,Torbay,CA,1605227128,47.67,-52.73,51.00800000000001,87,5,10.289739999999998
4160021,Jacksonville,US,1605226925,30.33,-81.66,78.00800000000001,88,75,12.75033
5044290,Saint Anthony,US,1605227128,45.02,-93.22,24.998000000000026,62,75,11.40819
549844,Khokhryaki,RU,1605227128,56.92,53.32,23.0,88,49,1.9908409999999999
1719274,Candelaria,PH,1605227128,13.93,121.42,80.2760000000001,86,67,5.748832999999999
6148373,Sioux Lookout,CA,1605227128,50.1,-91.92,23.0,79,90,5.81594
2126710,Beringovskiy,RU,1605227128,63.05,179.32,21.848000000000024,95,100,16.955702
2464701,Tataouine,TN,1605227128,32.93,10.45,57.2,71,0,2.796125
2108502,Honiara,SB,1605227128,-9.43,159.95,87.80000000000001,62,75,4.69749
3897774,Buin,CL,1605227128,-33.73,-70.75,66.99199999999999,67,0,13.86878
4946620,Palmer,US,1605227129,42.16,-72.33,48.992,70,90,6.93439
6089245,Norman Wells,CA,1605227129,65.28,-126.83,6.800000000000001,84,90,6.93439
1857046,Minoh,JP,1605227129,34.83,135.47,60.00800000000001,82,75,3.4000879999999998
3174092,Manfredonia,IT,1605227129,41.63,15.91,50.0,100,40,2.2369
2019718,Mukhen,RU,1605227129,48.1,136.1,28.328000000000067,95,99,12.571378
104515,Makkah al Mukarramah,SA,1605227129,21.43,39.83,75.41600000000001,58,4,6.531747999999999
2036933,Helong,CN,1605227129,42.54,129.0,38.01200000000006,70,0,7.605459999999999
2070998,Geraldton,AU,1605227129,-28.77,114.6,71.6,64,75,8.05284
986717,Kruisfontein,ZA,1605227129,-34.0,24.73,59.0,93,0,4.406693
2122605,Okhotsk,RU,1605227129,59.38,143.3,11.012000000000057,87,84,8.612065
2018069,Peleduy,RU,1605227130,59.63,112.74,21.97400000000001,96,76,7.851518999999999
4173593,South Venice,US,1605227130,27.05,-82.42,78.99800000000002,88,1,5.81594
3141667,Roald,NO,1605227130,62.58,6.13,51.8,57,100,9.171289999999999
2126682,Bilibino,RU,1605227130,68.05,166.44,1.3820000000000157,88,100,4.540906999999999
4303951,Perry,US,1605227130,37.25,-83.2,51.8,81,1,3.825099
5350734,Fremont,US,1605227130,37.55,-121.99,62.00600000000003,58,20,8.05284
1278862,Ambajogai,IN,1605227130,18.73,76.38,67.13600000000008,93,76,5.59225
3429594,Reconquista,AR,1605227130,-29.15,-59.65,71.87000000000006,57,0,7.5159839999999996
108410,Riyadh,SA,1605226950,24.69,46.72,68.0,45,0,4.69749
780687,Berlevåg,NO,1605227130,70.86,29.09,37.77800000000006,82,100,19.528137
2025256,Chumikan,RU,1605227130,54.72,135.31,29.03000000000004,97,100,4.183003
3403687,Camocim,BR,1605227130,-2.9,-40.84,80.09600000000006,73,40,13.108234
5380437,Pacific Grove,US,1605226855,36.62,-121.92,57.2,67,1,6.93439
2246451,Saint-Louis,SN,1605227131,16.33,-15.0,75.2,53,0,2.2369
352628,Maţāy,EG,1605227131,28.42,30.78,60.854000000000056,66,0,7.829149999999999
1855540,Naze,JP,1605227131,28.37,129.48,73.4,56,40,17.22413
4031574,Provideniya,RU,1605227131,64.38,-173.3,30.2,74,90,17.8952
4297581,Lawrenceburg,US,1605227131,38.04,-84.9,42.8,75,1,4.429062
3166509,Siniscola,IT,1605227131,40.57,9.69,50.0,93,0,2.2369
286621,Salalah,OM,1605227131,17.02,54.09,77.0,73,20,5.81594
6112608,Powell River,CA,1605227131,49.85,-124.54,42.8,93,90,11.40819
3948642,Abancay,PE,1605227131,-13.63,-72.88,63.158,60,56,4.5856449999999995
3457950,Manhumirim,BR,1605227132,-20.36,-41.96,70.01600000000002,88,99,4.719859
4026082,Lázaro Cárdenas,MX,1605226979,17.96,-102.2,80.07800000000006,80,16,6.844914
557710,Gvardeysk,RU,1605227132,54.65,21.07,41.0,93,90,6.710699999999999
3028260,Arrondissement de Castres,FR,1605227132,43.58,2.17,59.0,72,0,24.15852
1159716,Sarakhs,IR,1605227132,36.54,61.16,48.2,93,100,2.2369
2654970,Brae,GB,1605227132,60.4,-1.35,51.8,81,93,25.27697
2409751,Koindu,GN,1605227132,8.44,-10.33,68.50400000000005,63,0,3.176398
933077,Shakawe,BW,1605227132,-18.37,21.85,70.57400000000001,62,84,2.3263759999999998
2181625,Te Anau,NZ,1605227132,-45.42,167.72,66.97400000000002,36,26,9.193659
608872,Makat,KZ,1605227133,47.65,53.35,26.960000000000083,90,2,9.193659
1272140,Dwārka,IN,1605227133,22.24,68.97,78.11600000000001,48,0,13.913517999999998
2177069,Ballina,AU,1605227133,-28.87,153.57,75.2,53,100,5.81594
3386467,Terra Santa,BR,1605227133,-2.1,-56.49,82.56200000000007,61,58,2.885601
2171099,Codrington,AU,1605227133,-38.27,141.97,58.31600000000001,83,100,12.862174999999999
2122614,Okha,RU,1605227133,53.57,142.95,36.158,91,100,13.018758
2065594,Mount Isa,AU,1605227133,-20.73,139.5,93.2,41,0,10.289739999999998
1052944,Angoche,MZ,1605227133,-16.23,39.91,76.334,83,47,7.247556
3628473,San Cristobal,VE,1605226947,7.77,-72.22,80.6,74,40,5.81594
64814,Bandarbeyla,SO,1605227134,9.49,50.81,75.36200000000005,80,26,14.159576999999999
3396016,Macapá,BR,1605227134,0.04,-51.07,80.6,100,75,4.69749
3175096,Laas,IT,1605227134,46.62,10.7,32.0,58,5,3.3553499999999996
2012532,Zhigalovo,RU,1605227134,54.81,105.16,19.958000000000006,93,80,2.080317
3379507,Bartica,GY,1605226954,6.4,-58.62,78.80000000000001,94,75,2.2369
4032369,Pangai,TO,1605227134,-19.8,-174.35,82.4,78,75,11.40819
3466752,Cássia,BR,1605227134,-20.58,-46.92,69.47600000000008,84,77,1.073712
3351014,Camacupa,AO,1605227134,-12.02,17.48,62.042,96,77,3.7579919999999998
2281120,Tabou,CI,1605227134,4.42,-7.35,78.26000000000008,86,50,6.397533999999999
3374083,Bathsheba,BB,1605227134,13.22,-59.52,78.80000000000001,88,75,13.86878
2517750,Felanitx,ES,1605227135,39.47,3.15,57.2,100,20,4.69749
777019,Vardø,NO,1605227135,70.37,31.11,40.38800000000005,82,86,27.133597
6316343,Alta Floresta,BR,1605227110,-9.88,-56.09,74.44400000000007,83,79,3.2882429999999996
3524903,Las Choapas,MX,1605227135,17.93,-94.08,80.6,78,40,11.40819
2212775,Sabha,LY,1605227135,27.04,14.43,60.81800000000008,44,34,8.254161
1519030,Chu,KZ,1605227135,43.6,73.76,33.22400000000001,90,98,2.952708
4034496,Fare,PF,1605227135,-16.7,-151.02,80.52800000000008,74,96,9.39498
3520994,Puerto Escondido,MX,1605227006,15.85,-97.07,82.4,74,75,3.3553499999999996
1605214,Uttaradit,TH,1605227135,17.67,100.5,71.6,100,40,2.2369
1061605,Manakara,MG,1605227135,-22.13,48.02,69.17000000000007,94,17,3.534302
535839,Leshukonskoye,RU,1605227135,64.9,45.76,32.233999999999995,98,100,3.2658739999999997
2123814,Leningradskiy,RU,1605227136,69.38,178.42,17.69000000000002,94,100,10.96081
551145,Kem',RU,1605227136,64.96,34.58,35.438000000000045,94,100,8.187054
679074,Dorobanţu,RO,1605227136,44.22,26.95,48.992,77,100,1.006605
5859699,College,US,1605227136,64.86,-147.8,19.004000000000055,84,20,1.453985
339219,Dessie,ET,1605227136,11.13,39.63,45.41000000000008,75,8,0.492118
528056,Medvedevo,RU,1605227136,56.63,47.8,30.2,92,40,11.1845
3518382,San Mateo del Mar,MX,1605227136,16.2,-95.0,84.14600000000004,68,54,21.765037
5364271,Laguna,US,1605227137,38.42,-121.42,64.00400000000005,36,1,1.297402
135423,Shahrud,IR,1605227137,36.42,54.98,41.162000000000056,69,93,5.59225
610091,Chingirlau,KZ,1605227137,51.09,54.08,26.24000000000002,92,53,12.325318999999999
934479,Grand Gaube,MU,1605227137,-20.01,57.66,73.00400000000005,80,1,1.006605
3928128,Tacna,PE,1605226932,-18.01,-70.25,66.2,72,0,4.69749
3391287,Prainha,BR,1605227137,-1.8,-53.48,79.19600000000005,74,2,2.997446
3445026,Vila Velha,BR,1605227018,-20.33,-40.29,78.80000000000001,74,40,9.171289999999999
3347019,Mossamedes,AO,1605227137,-15.2,12.15,71.6,80,68,7.3817699999999995
2093846,Kiunga,PG,1605227137,-6.12,141.29,86.19800000000004,65,55,1.744782
3947019,Ayacucho,PE,1605227137,-13.16,-74.22,58.280000000000044,64,85,7.583091
4033557,Tautira,PF,1605227137,-17.73,-149.15,84.2,66,75,11.40819
1071296,Antalaha,MG,1605227138,-14.9,50.28,70.97000000000006,90,62,3.4000879999999998
117574,Sanandij,IR,1605227138,35.31,46.99,46.958000000000006,62,99,4.429062
2326171,Ondo,NG,1605227138,7.1,4.83,74.28200000000001,86,48,1.297402
1489656,Teya,RU,1605226868,60.38,92.63,16.052000000000078,95,100,0.42501099999999997
255030,Plátanos,GR,1605227138,37.67,21.62,53.6,87,40,3.3553499999999996
296852,Erzin,TR,1605227138,36.96,36.2,50.0,100,0,1.11845
5911745,Burns Lake,CA,1605227138,54.23,-125.75,33.8,69,100,5.81594
3611718,El Guapinol,HN,1605227138,13.77,-87.47,82.4,61,40,9.171289999999999
2014624,Udachny,RU,1605227139,66.42,112.4,14.0,92,90,6.710699999999999
1796663,Sanming,CN,1605227139,26.25,117.62,58.424000000000014,68,0,2.5276969999999994
1528998,Yumen,CN,1605227139,40.28,97.2,28.418000000000085,79,20,6.8001759999999996
2027044,Batagay,RU,1605227139,67.63,134.63,-11.559999999999981,87,63,2.930339
2447513,Arlit,NE,1605227139,18.74,7.39,70.21400000000003,24,0,8.433112999999999
1495812,Ous,RU,1605227139,60.91,61.52,18.69800000000002,93,100,10.871334000000001
53372,Oodweyne,SO,1605227139,9.41,45.06,67.96400000000003,24,62,13.689828
1714733,Dingle,PH,1605227139,11.0,122.67,80.94200000000001,83,78,0.46974899999999997
2210554,Sirte,LY,1605227139,31.21,16.59,67.6760000000001,77,25,9.864729
2122262,Palana,RU,1605227139,59.12,159.97,19.418000000000085,96,100,9.350242
4590184,Orangeburg,US,1605227139,33.49,-80.86,69.00800000000001,94,90,8.05284
3948613,Acarí,PE,1605227140,-15.43,-74.62,66.18200000000002,63,29,3.623778
2294915,Takoradze,GH,1605227140,4.88,-1.76,79.03399999999999,85,1,6.397533999999999
2017378,Rudnogorsk,RU,1605227140,57.26,103.75,20.78600000000007,97,75,0.89476
609924,Emba,KZ,1605227140,48.83,58.14,25.160000000000082,94,91,10.580537
3911925,La Paz,BO,1605227048,-16.5,-68.15,50.0,53,52,4.69749
3448903,São João da Barra,BR,1605227140,-21.64,-41.05,73.09400000000008,89,99,18.476793999999998
1261008,Ottappālam,IN,1605227140,10.77,76.38,78.80000000000001,83,20,2.8408629999999997
4333811,Morgan City,US,1605226849,29.7,-91.21,77.0,57,1,4.943549
3394023,Natal,BR,1605227140,-5.79,-35.21,78.80000000000001,78,20,11.40819
1487939,Uvat,RU,1605227140,59.14,68.9,20.390000000000022,97,100,4.294848
3361934,Saldanha,ZA,1605227141,-33.01,17.94,59.0,58,0,3.3553499999999996
1490796,Strezhevoy,RU,1605227141,60.73,77.59,19.4,92,90,2.2369
746878,Giresun Province,TR,1605227141,40.5,38.5,50.0,76,20,3.3553499999999996
4470244,Havelock,US,1605227141,34.88,-76.9,66.00200000000008,93,90,11.40819
2139521,Noumea,NC,1605227141,-22.28,166.46,84.00200000000008,65,75,9.171289999999999
3608692,Jícaro Galán,HN,1605227141,13.53,-87.44,82.4,88,40,2.348745
1053384,Toamasina,MG,1605227141,-18.17,49.38,75.2,83,40,5.81594
3336897,La Rioja,ES,1605227141,42.25,-2.5,48.2,100,90,4.69749
1512223,Abalak,RU,1605227141,58.13,68.59,19.45400000000005,98,100,4.4738
212730,Kisangani,CD,1605227141,0.52,25.2,70.142,95,59,1.498723
1259385,Port Blair,IN,1605227141,11.67,92.75,80.99600000000005,81,47,12.817437
3404558,Cabedelo,BR,1605227142,-6.98,-34.83,78.80000000000001,83,20,8.05284
2318123,Yenagoa,NG,1605227142,4.92,6.26,76.76600000000002,92,86,3.1987669999999997
2120769,Talaya,RU,1605227142,61.38,152.75,-14.331999999999965,86,98,0.626332
110690,Faya,SA,1605227142,18.39,42.45,60.8,93,14,2.057948
6620339,Karratha,AU,1605227142,-20.74,116.85,87.13399999999999,17,0,7.493615
3385077,Conde,BR,1605227142,-7.26,-34.91,78.80000000000001,83,20,8.05284
1630789,Pontianak,ID,1605227083,-0.03,109.33,80.11400000000003,85,58,2.2369
3470137,Belmonte,BR,1605227142,-15.86,-38.88,77.0,73,0,9.171289999999999
3981391,Tomatlán,MX,1605227143,19.93,-105.25,79.16000000000008,76,9,3.57904
1142263,Farah,AF,1605227143,32.5,62.5,53.38399999999999,66,100,0.872391
1266475,Kishtwār,IN,1605227143,33.32,75.77,44.11400000000003,49,79,4.093527
4033077,Vaitape,PF,1605227143,-16.52,-151.75,80.708,70,70,8.075209
1501365,Kupino,RU,1605227143,54.37,77.3,26.09600000000005,94,87,12.191105
3664716,Canutama,BR,1605227143,-6.53,-64.38,81.96800000000009,68,65,2.281638
3400920,Elesbão Veloso,BR,1605227143,-6.2,-42.14,78.13399999999999,71,23,0.5815939999999999
3675504,Manaure,CO,1605227143,11.78,-72.44,81.842,79,55,8.097578
1735902,Sibu,MY,1605227143,2.3,111.82,78.80000000000001,83,20,8.05284
4036284,Alofi,NU,1605227143,-19.06,-169.92,84.2,66,75,11.40819
148442,Astara,AZ,1605227143,38.5,48.67,50.0,100,90,8.05284
2039557,Khasan,RU,1605227143,42.43,130.64,45.98600000000007,54,0,20.691325
1566166,Thanh Hoa,VN,1605227070,19.8,105.77,66.12800000000007,70,9,4.6527519999999996
3694112,Paita,PE,1605227144,-5.09,-81.11,63.5,87,18,16.172787
3115824,Muros,ES,1605227144,42.78,-9.06,51.998000000000026,95,99,7.023866
1510689,Baykit,RU,1605227144,61.67,96.37,11.660000000000082,93,83,0.9394979999999999
601551,Akdepe,TM,1605227144,42.06,59.38,30.2,68,0,4.69749
4231997,Avera,US,1605227144,33.19,-82.53,73.4,93,1,5.81594
1488048,Ulagan,RU,1605227144,50.63,87.96,28.454000000000054,89,98,2.594804
2015686,Talakan,RU,1605227144,50.32,130.37,22.010000000000083,94,99,11.40819
5850554,Makakilo City,US,1605227144,21.35,-158.09,86.0,51,1,9.171289999999999
2019323,Nerchinskiy Zavod,RU,1605227145,51.31,119.61,11.498000000000022,93,6,4.496168999999999
3352263,Warmbad,NA,1605227145,-28.45,18.73,77.18000000000004,16,0,9.976574
3531368,Celestún,MX,1605227145,20.87,-90.4,79.07000000000006,86,87,11.587141999999998
5870133,Nome,US,1605227145,64.5,-165.41,32.0,92,20,6.129106
4406282,Rolla,US,1605226897,37.95,-91.77,55.99400000000007,46,90,6.93439
933815,Dekar,BW,1605227145,-21.53,21.93,74.69600000000005,46,46,15.389871999999999
6324729,Halifax,CA,1605226872,44.65,-63.57,57.992,93,100,6.93439
2156643,Mount Gambier,AU,1605227145,-37.83,140.77,55.400000000000006,93,75,19.461029999999997
1791673,Weihai,CN,1605227145,37.5,122.11,56.87600000000009,63,0,16.128049
1262403,Murud,IN,1605227146,18.33,72.97,73.47200000000004,55,10,6.03963
1633034,Palu,ID,1605227146,-0.89,119.87,84.93800000000005,62,44,1.9013649999999997
2222439,Rey Bouba,CM,1605227146,8.67,14.18,77.72000000000006,41,91,2.952708
1586185,Cao Bang,VN,1605227146,22.67,106.25,60.656000000000034,64,7,3.6461469999999996
5326297,Barstow,US,1605227146,34.9,-117.02,66.2,15,1,5.81594
491882,Slobodskoy,RU,1605227146,58.73,50.18,24.062000000000058,97,88,6.688331
1810845,Fuyang,CN,1605227146,32.9,115.82,55.85,64,7,6.688331
3521108,Progreso,MX,1605227146,21.28,-89.67,80.99600000000005,88,40,6.93439
2138285,Tadine,NC,1605227146,-21.55,167.88,78.17000000000007,71,100,7.001497
100926,Umluj,SA,1605227146,25.02,37.27,72.33800000000005,67,0,8.992337999999998
3457817,Marau,BR,1605227146,-28.45,-52.2,69.80000000000001,73,20,4.02642
1850745,Tamana,JP,1605227147,32.92,130.57,55.400000000000006,76,0,5.81594
5797693,Hoquiam,US,1605227147,46.98,-123.89,48.00200000000008,87,90,19.461029999999997
1732826,Mersing,MY,1605227147,2.43,103.84,77.0,94,20,3.3553499999999996
5354943,Half Moon Bay,US,1605227147,37.46,-122.43,60.8,71,1,12.75033
2189343,Kaeo,NZ,1605227147,-35.1,173.78,66.83000000000004,60,18,6.330427
3132428,Vatne,NO,1605227147,62.57,6.65,51.8,57,100,9.171289999999999
1842966,Gijang,KR,1605227147,35.24,129.21,50.0,71,0,4.69749
258175,Lixouri,GR,1605227147,38.2,20.43,60.92600000000009,72,0,2.661911
917748,Choma,ZM,1605227147,-16.81,26.95,63.842,87,73,5.793570999999999
2707684,Härnösand,SE,1605226851,62.63,17.94,41.0,75,100,8.05284
1267390,Kavaratti,IN,1605227148,10.57,72.64,82.4,70,4,7.5159839999999996
1648082,Boyolangu,ID,1605227148,-8.12,111.89,81.24800000000002,77,56,2.818494
569497,Chelno-Vershiny,RU,1605227148,54.43,51.1,25.682000000000016,98,97,10.647644
1062663,Mahajanga,MG,1605227148,-15.72,46.32,80.6,74,20,5.81594
1651531,Ambon City,ID,1605226957,-3.7,128.18,84.00200000000008,70,100,4.630382999999999
3393471,Oriximiná,BR,1605227148,-1.77,-55.87,80.99600000000005,73,51,2.952708
780717,Båtsfjord,NO,1605227148,70.63,29.72,37.18399999999999,82,100,21.295288
